sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
5	213.339	0.538	correct	0.538	grate	n/a	n/a	n/a	n/a	n/a	n/a	18	2	n/a	n/a	n/a	n/a	n/a	right
5	214.389	0.456	correct	0.456	grate	n/a	n/a	n/a	n/a	n/a	n/a	18	2	n/a	n/a	n/a	n/a	n/a	right
5	215.355	0.650	correct	0.650	grate	n/a	n/a	n/a	n/a	n/a	n/a	18	2	n/a	n/a	n/a	n/a	n/a	right
5	216.522	0.000	incorrect	0.000	grate	n/a	n/a	n/a	n/a	n/a	n/a	18	2	n/a	n/a	n/a	n/a	n/a	left
5	218.021	3.000	remember	0.307	retrieval	retprac	scene	object	face	target	scene	19	2	84	132	284	136	218.0	n/a
5	223.055	0.950	correct	0.950	grate	n/a	n/a	n/a	n/a	n/a	n/a	19	2	n/a	n/a	n/a	n/a	n/a	left
5	224.521	0.507	correct	0.507	grate	n/a	n/a	n/a	n/a	n/a	n/a	19	2	n/a	n/a	n/a	n/a	n/a	left
5	225.538	0.467	correct	0.467	grate	n/a	n/a	n/a	n/a	n/a	n/a	19	2	n/a	n/a	n/a	n/a	n/a	right
5	226.521	0.523	correct	0.523	grate	n/a	n/a	n/a	n/a	n/a	n/a	19	2	n/a	n/a	n/a	n/a	n/a	right
5	227.554	0.482	correct	0.482	grate	n/a	n/a	n/a	n/a	n/a	n/a	19	2	n/a	n/a	n/a	n/a	n/a	right
5	228.554	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	19	2	n/a	n/a	n/a	n/a	n/a	right
5	230.020	3.000	forget	0.364	retrieval	restudy	face	scene	object	other	object	20	2	105	33	81	209	230.0	n/a
5	235.054	0.942	correct	0.942	grate	n/a	n/a	n/a	n/a	n/a	n/a	20	2	n/a	n/a	n/a	n/a	n/a	right
5	236.503	0.477	correct	0.477	grate	n/a	n/a	n/a	n/a	n/a	n/a	20	2	n/a	n/a	n/a	n/a	n/a	left
5	237.503	0.453	correct	0.453	grate	n/a	n/a	n/a	n/a	n/a	n/a	20	2	n/a	n/a	n/a	n/a	n/a	left
5	238.470	0.358	incorrect	0.358	grate	n/a	n/a	n/a	n/a	n/a	n/a	20	2	n/a	n/a	n/a	n/a	n/a	left
5	239.337	0.691	correct	0.691	grate	n/a	n/a	n/a	n/a	n/a	n/a	20	2	n/a	n/a	n/a	n/a	n/a	right
5	240.536	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	20	2	n/a	n/a	n/a	n/a	n/a	right
5	242.019	3.000	forget	0.381	retrieval	restudy	face	object	scene	competitor	object	21	2	61	13	61	113	242.0	n/a
5	247.053	0.975	correct	0.975	grate	n/a	n/a	n/a	n/a	n/a	n/a	21	2	n/a	n/a	n/a	n/a	n/a	left
5	248.536	0.676	correct	0.676	grate	n/a	n/a	n/a	n/a	n/a	n/a	21	2	n/a	n/a	n/a	n/a	n/a	right
5	249.719	0.717	correct	0.717	grate	n/a	n/a	n/a	n/a	n/a	n/a	21	2	n/a	n/a	n/a	n/a	n/a	right
5	250.952	0.643	correct	0.643	grate	n/a	n/a	n/a	n/a	n/a	n/a	21	2	n/a	n/a	n/a	n/a	n/a	right
5	252.119	0.400	incorrect	0.400	grate	n/a	n/a	n/a	n/a	n/a	n/a	21	2	n/a	n/a	n/a	n/a	n/a	left
5	254.018	3.000	forget	0.317	retrieval	restudy	object	face	scene	competitor	face	22	2	15	63	163	15	254.0	n/a
5	259.052	1.392	correct	1.392	grate	n/a	n/a	n/a	n/a	n/a	n/a	22	2	n/a	n/a	n/a	n/a	n/a	right
5	260.951	0.644	correct	0.644	grate	n/a	n/a	n/a	n/a	n/a	n/a	22	2	n/a	n/a	n/a	n/a	n/a	right
5	262.118	0.581	correct	0.581	grate	n/a	n/a	n/a	n/a	n/a	n/a	22	2	n/a	n/a	n/a	n/a	n/a	left
5	263.218	0.585	correct	0.585	grate	n/a	n/a	n/a	n/a	n/a	n/a	22	2	n/a	n/a	n/a	n/a	n/a	right
5	264.318	0.200	incorrect	0.200	grate	n/a	n/a	n/a	n/a	n/a	n/a	22	2	n/a	n/a	n/a	n/a	n/a	left
5	266.016	3.000	don't know	0.494	retrieval	retprac	face	scene	object	don't know	don't know	23	2	106	34	82	210	266.0	n/a
5	271.051	1.968	correct	1.968	grate	n/a	n/a	n/a	n/a	n/a	n/a	23	2	n/a	n/a	n/a	n/a	n/a	right
5	273.534	0.623	correct	0.623	grate	n/a	n/a	n/a	n/a	n/a	n/a	23	2	n/a	n/a	n/a	n/a	n/a	left
5	274.667	0.560	correct	0.560	grate	n/a	n/a	n/a	n/a	n/a	n/a	23	2	n/a	n/a	n/a	n/a	n/a	right
5	275.750	0.573	correct	0.573	grate	n/a	n/a	n/a	n/a	n/a	n/a	23	2	n/a	n/a	n/a	n/a	n/a	left
5	276.833	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	23	2	n/a	n/a	n/a	n/a	n/a	left
5	278.016	3.000	remember	0.863	retrieval	retprac	face	object	scene	target	face	24	2	64	16	64	116	278.0	n/a
5	283.050	0.905	correct	0.905	grate	n/a	n/a	n/a	n/a	n/a	n/a	24	2	n/a	n/a	n/a	n/a	n/a	right
5	284.466	0.585	correct	0.585	grate	n/a	n/a	n/a	n/a	n/a	n/a	24	2	n/a	n/a	n/a	n/a	n/a	right
5	285.566	0.541	correct	0.541	grate	n/a	n/a	n/a	n/a	n/a	n/a	24	2	n/a	n/a	n/a	n/a	n/a	right
